value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method
0.67,0.7035,2024-12-19T02:30:00Z,2024-12-19T03:00:00Z,
2.21,2.3205,2024-12-19T03:00:00Z,2024-12-19T03:30:00Z,
1.32,1.386,2024-12-19T03:30:00Z,2024-12-19T04:00:00Z,
2.21,2.3205,2024-12-19T04:00:00Z,2024-12-19T04:30:00Z,
1.89,1.9845,2024-12-19T04:30:00Z,2024-12-19T05:00:00Z,
2.1,2.205,2024-12-19T05:00:00Z,2024-12-19T05:30:00Z,
4.75,4.9875,2024-12-19T05:30:00Z,2024-12-19T06:00:00Z,
9.88,10.374,2024-12-19T06:00:00Z,2024-12-19T06:30:00Z,
13.77,14.4585,2024-12-19T06:30:00Z,2024-12-19T07:00:00Z,
14.49,15.2145,2024-12-19T07:00:00Z,2024-12-19T07:30:00Z,
18.42,19.341,2024-12-19T07:30:00Z,2024-12-19T08:00:00Z,
17.6,18.48,2024-12-19T08:00:00Z,2024-12-19T08:30:00Z,
17.22,18.081,2024-12-19T08:30:00Z,2024-12-19T09:00:00Z,
18.82,19.761,2024-12-19T09:00:00Z,2024-12-19T09:30:00Z,
17.0,17.85,2024-12-19T09:30:00Z,2024-12-19T10:00:00Z,
17.27,18.1335,2024-12-19T10:00:00Z,2024-12-19T10:30:00Z,
16.8,17.64,2024-12-19T10:30:00Z,2024-12-19T11:00:00Z,
16.23,17.0415,2024-12-19T11:00:00Z,2024-12-19T11:30:00Z,
15.17,15.9285,2024-12-19T11:30:00Z,2024-12-19T12:00:00Z,
15.79,16.5795,2024-12-19T12:00:00Z,2024-12-19T12:30:00Z,
15.75,16.5375,2024-12-19T12:30:00Z,2024-12-19T13:00:00Z,
17.0,17.85,2024-12-19T13:00:00Z,2024-12-19T13:30:00Z,
16.46,17.283,2024-12-19T13:30:00Z,2024-12-19T14:00:00Z,
16.8,17.64,2024-12-19T14:00:00Z,2024-12-19T14:30:00Z,
17.3,18.165,2024-12-19T14:30:00Z,2024-12-19T15:00:00Z,
17.64,18.522,2024-12-19T15:00:00Z,2024-12-19T15:30:00Z,
19.93,20.9265,2024-12-19T15:30:00Z,2024-12-19T16:00:00Z,
32.49,34.1145,2024-12-19T16:00:00Z,2024-12-19T16:30:00Z,
35.68,37.464,2024-12-19T16:30:00Z,2024-12-19T17:00:00Z,
34.13,35.8365,2024-12-19T17:00:00Z,2024-12-19T17:30:00Z,
34.17,35.8785,2024-12-19T17:30:00Z,2024-12-19T18:00:00Z,
33.66,35.343,2024-12-19T18:00:00Z,2024-12-19T18:30:00Z,
32.25,33.8625,2024-12-19T18:30:00Z,2024-12-19T19:00:00Z,
21.42,22.491,2024-12-19T19:00:00Z,2024-12-19T19:30:00Z,
20.16,21.168,2024-12-19T19:30:00Z,2024-12-19T20:00:00Z,
19.74,20.727,2024-12-19T20:00:00Z,2024-12-19T20:30:00Z,
18.48,19.404,2024-12-19T20:30:00Z,2024-12-19T21:00:00Z,
18.56,19.488,2024-12-19T21:00:00Z,2024-12-19T21:30:00Z,
18.48,19.404,2024-12-19T21:30:00Z,2024-12-19T22:00:00Z,
17.32,18.186,2024-12-19T22:00:00Z,2024-12-19T22:30:00Z,
16.8,17.64,2024-12-19T22:30:00Z,2024-12-19T23:00:00Z,
15.91,16.7055,2024-12-19T23:00:00Z,2024-12-19T23:30:00Z,
10.5,11.025,2024-12-19T23:30:00Z,2024-12-20T00:00:00Z,
8.41,8.8305,2024-12-20T00:00:00Z,2024-12-20T00:30:00Z,
15.33,16.0965,2024-12-20T00:30:00Z,2024-12-20T01:00:00Z,
12.18,12.789,2024-12-20T01:00:00Z,2024-12-20T01:30:00Z,
8.5,8.925,2024-12-20T01:30:00Z,2024-12-20T02:00:00Z,
6.72,7.056,2024-12-20T02:00:00Z,2024-12-20T02:30:00Z,
3.51,3.6855,2024-12-20T02:30:00Z,2024-12-20T03:00:00Z,
5.65,5.9325,2024-12-20T03:00:00Z,2024-12-20T03:30:00Z,
3.82,4.011,2024-12-20T03:30:00Z,2024-12-20T04:00:00Z,
8.32,8.736,2024-12-20T04:00:00Z,2024-12-20T04:30:00Z,
6.02,6.321,2024-12-20T04:30:00Z,2024-12-20T05:00:00Z,
10.5,11.025,2024-12-20T05:00:00Z,2024-12-20T05:30:00Z,
11.39,11.9595,2024-12-20T05:30:00Z,2024-12-20T06:00:00Z,
18.69,19.6245,2024-12-20T06:00:00Z,2024-12-20T06:30:00Z,
19.25,20.2125,2024-12-20T06:30:00Z,2024-12-20T07:00:00Z,
18.9,19.845,2024-12-20T07:00:00Z,2024-12-20T07:30:00Z,
20.98,22.029,2024-12-20T07:30:00Z,2024-12-20T08:00:00Z,
19.95,20.9475,2024-12-20T08:00:00Z,2024-12-20T08:30:00Z,
20.98,22.029,2024-12-20T08:30:00Z,2024-12-20T09:00:00Z,
20.79,21.8295,2024-12-20T09:00:00Z,2024-12-20T09:30:00Z,
20.16,21.168,2024-12-20T09:30:00Z,2024-12-20T10:00:00Z,
18.58,19.509,2024-12-20T10:00:00Z,2024-12-20T10:30:00Z,
17.74,18.627,2024-12-20T10:30:00Z,2024-12-20T11:00:00Z,
17.46,18.333,2024-12-20T11:00:00Z,2024-12-20T11:30:00Z,
16.7,17.535,2024-12-20T11:30:00Z,2024-12-20T12:00:00Z,
18.07,18.9735,2024-12-20T12:00:00Z,2024-12-20T12:30:00Z,
17.64,18.522,2024-12-20T12:30:00Z,2024-12-20T13:00:00Z,
16.99,17.8395,2024-12-20T13:00:00Z,2024-12-20T13:30:00Z,
16.8,17.64,2024-12-20T13:30:00Z,2024-12-20T14:00:00Z,
18.21,19.1205,2024-12-20T14:00:00Z,2024-12-20T14:30:00Z,
18.25,19.1625,2024-12-20T14:30:00Z,2024-12-20T15:00:00Z,
17.7,18.585,2024-12-20T15:00:00Z,2024-12-20T15:30:00Z,
19.95,20.9475,2024-12-20T15:30:00Z,2024-12-20T16:00:00Z,
31.48,33.054,2024-12-20T16:00:00Z,2024-12-20T16:30:00Z,
35.17,36.9285,2024-12-20T16:30:00Z,2024-12-20T17:00:00Z,
33.79,35.4795,2024-12-20T17:00:00Z,2024-12-20T17:30:00Z,
33.81,35.5005,2024-12-20T17:30:00Z,2024-12-20T18:00:00Z,
34.42,36.141,2024-12-20T18:00:00Z,2024-12-20T18:30:00Z,
32.11,33.7155,2024-12-20T18:30:00Z,2024-12-20T19:00:00Z,
18.48,19.404,2024-12-20T19:00:00Z,2024-12-20T19:30:00Z,
17.85,18.7425,2024-12-20T19:30:00Z,2024-12-20T20:00:00Z,
18.86,19.803,2024-12-20T20:00:00Z,2024-12-20T20:30:00Z,
17.96,18.858,2024-12-20T20:30:00Z,2024-12-20T21:00:00Z,
17.43,18.3015,2024-12-20T21:00:00Z,2024-12-20T21:30:00Z,
13.65,14.3325,2024-12-20T21:30:00Z,2024-12-20T22:00:00Z,
12.4,13.02,2024-12-20T22:00:00Z,2024-12-20T22:30:00Z,
8.25,8.6625,2024-12-20T22:30:00Z,2024-12-20T23:00:00Z,
7.98,8.379,2024-12-20T23:00:00Z,2024-12-20T23:30:00Z,
4.2,4.41,2024-12-20T23:30:00Z,2024-12-21T00:00:00Z,
0.63,0.6615,2024-12-21T00:00:00Z,2024-12-21T00:30:00Z,
5.04,5.292,2024-12-21T00:30:00Z,2024-12-21T01:00:00Z,
4.36,4.578,2024-12-21T01:00:00Z,2024-12-21T01:30:00Z,
-0.52,-0.546,2024-12-21T01:30:00Z,2024-12-21T02:00:00Z,
3.51,3.6855,2024-12-21T02:00:00Z,2024-12-21T02:30:00Z,
-0.15,-0.1575,2024-12-21T02:30:00Z,2024-12-21T03:00:00Z,
3.15,3.3075,2024-12-21T03:00:00Z,2024-12-21T03:30:00Z,
0.7,0.735,2024-12-21T03:30:00Z,2024-12-21T04:00:00Z,
3.36,3.528,2024-12-21T04:00:00Z,2024-12-21T04:30:00Z,
2.1,2.205,2024-12-21T04:30:00Z,2024-12-21T05:00:00Z,
2.1,2.205,2024-12-21T05:00:00Z,2024-12-21T05:30:00Z,
1.34,1.407,2024-12-21T05:30:00Z,2024-12-21T06:00:00Z,
0.63,0.6615,2024-12-21T06:00:00Z,2024-12-21T06:30:00Z,
2.52,2.646,2024-12-21T06:30:00Z,2024-12-21T07:00:00Z,
0.84,0.882,2024-12-21T07:00:00Z,2024-12-21T07:30:00Z,
4.63,4.8615,2024-12-21T07:30:00Z,2024-12-21T08:00:00Z,
3.57,3.7485,2024-12-21T08:00:00Z,2024-12-21T08:30:00Z,
9.14,9.597,2024-12-21T08:30:00Z,2024-12-21T09:00:00Z,
4.23,4.4415,2024-12-21T09:00:00Z,2024-12-21T09:30:00Z,
7.62,8.001,2024-12-21T09:30:00Z,2024-12-21T10:00:00Z,
6.72,7.056,2024-12-21T10:00:00Z,2024-12-21T10:30:00Z,
6.62,6.951,2024-12-21T10:30:00Z,2024-12-21T11:00:00Z,
6.72,7.056,2024-12-21T11:00:00Z,2024-12-21T11:30:00Z,
5.14,5.397,2024-12-21T11:30:00Z,2024-12-21T12:00:00Z,
5.67,5.9535,2024-12-21T12:00:00Z,2024-12-21T12:30:00Z,
6.3,6.615,2024-12-21T12:30:00Z,2024-12-21T13:00:00Z,
6.05,6.3525,2024-12-21T13:00:00Z,2024-12-21T13:30:00Z,
5.04,5.292,2024-12-21T13:30:00Z,2024-12-21T14:00:00Z,
6.28,6.594,2024-12-21T14:00:00Z,2024-12-21T14:30:00Z,
6.2,6.51,2024-12-21T14:30:00Z,2024-12-21T15:00:00Z,
6.64,6.972,2024-12-21T15:00:00Z,2024-12-21T15:30:00Z,
7.06,7.413,2024-12-21T15:30:00Z,2024-12-21T16:00:00Z,
21.4,22.47,2024-12-21T16:00:00Z,2024-12-21T16:30:00Z,
25.6,26.88,2024-12-21T16:30:00Z,2024-12-21T17:00:00Z,
24.66,25.893,2024-12-21T17:00:00Z,2024-12-21T17:30:00Z,
26.44,27.762,2024-12-21T17:30:00Z,2024-12-21T18:00:00Z,
25.31,26.5755,2024-12-21T18:00:00Z,2024-12-21T18:30:00Z,
21.32,22.386,2024-12-21T18:30:00Z,2024-12-21T19:00:00Z,
8.4,8.82,2024-12-21T19:00:00Z,2024-12-21T19:30:00Z,
5.71,5.9955,2024-12-21T19:30:00Z,2024-12-21T20:00:00Z,
3.36,3.528,2024-12-21T20:00:00Z,2024-12-21T20:30:00Z,
1.68,1.764,2024-12-21T20:30:00Z,2024-12-21T21:00:00Z,
4.69,4.9245,2024-12-21T21:00:00Z,2024-12-21T21:30:00Z,
1.05,1.1025,2024-12-21T21:30:00Z,2024-12-21T22:00:00Z,
2.98,3.129,2024-12-21T22:00:00Z,2024-12-21T22:30:00Z,
-0.34,-0.357,2024-12-21T22:30:00Z,2024-12-21T23:00:00Z,
3.78,3.969,2024-12-21T23:00:00Z,2024-12-21T23:30:00Z,
0.84,0.882,2024-12-21T23:30:00Z,2024-12-22T00:00:00Z,
-1.05,-1.1025,2024-12-22T00:00:00Z,2024-12-22T00:30:00Z,
0.22,0.231,2024-12-22T00:30:00Z,2024-12-22T01:00:00Z,
-0.83,-0.8715,2024-12-22T01:00:00Z,2024-12-22T01:30:00Z,
-1.39,-1.4595,2024-12-22T01:30:00Z,2024-12-22T02:00:00Z,
-0.38,-0.399,2024-12-22T02:00:00Z,2024-12-22T02:30:00Z,
-0.87,-0.9135,2024-12-22T02:30:00Z,2024-12-22T03:00:00Z,
-0.85,-0.8925,2024-12-22T03:00:00Z,2024-12-22T03:30:00Z,
-0.85,-0.8925,2024-12-22T03:30:00Z,2024-12-22T04:00:00Z,
-0.27,-0.2835,2024-12-22T04:00:00Z,2024-12-22T04:30:00Z,
-0.87,-0.9135,2024-12-22T04:30:00Z,2024-12-22T05:00:00Z,
-0.27,-0.2835,2024-12-22T05:00:00Z,2024-12-22T05:30:00Z,
-0.21,-0.2205,2024-12-22T05:30:00Z,2024-12-22T06:00:00Z,
-0.52,-0.546,2024-12-22T06:00:00Z,2024-12-22T06:30:00Z,
0.52,0.546,2024-12-22T06:30:00Z,2024-12-22T07:00:00Z,
-0.34,-0.357,2024-12-22T07:00:00Z,2024-12-22T07:30:00Z,
0.83,0.8715,2024-12-22T07:30:00Z,2024-12-22T08:00:00Z,
0.88,0.924,2024-12-22T08:00:00Z,2024-12-22T08:30:00Z,
5.04,5.292,2024-12-22T08:30:00Z,2024-12-22T09:00:00Z,
4.23,4.4415,2024-12-22T09:00:00Z,2024-12-22T09:30:00Z,
8.2,8.61,2024-12-22T09:30:00Z,2024-12-22T10:00:00Z,
2.84,2.982,2024-12-22T10:00:00Z,2024-12-22T10:30:00Z,
3.04,3.192,2024-12-22T10:30:00Z,2024-12-22T11:00:00Z,
3.02,3.171,2024-12-22T11:00:00Z,2024-12-22T11:30:00Z,
2.94,3.087,2024-12-22T11:30:00Z,2024-12-22T12:00:00Z,
2.31,2.4255,2024-12-22T12:00:00Z,2024-12-22T12:30:00Z,
3.44,3.612,2024-12-22T12:30:00Z,2024-12-22T13:00:00Z,
3.91,4.1055,2024-12-22T13:00:00Z,2024-12-22T13:30:00Z,
4.62,4.851,2024-12-22T13:30:00Z,2024-12-22T14:00:00Z,
6.57,6.8985,2024-12-22T14:00:00Z,2024-12-22T14:30:00Z,
9.24,9.702,2024-12-22T14:30:00Z,2024-12-22T15:00:00Z,
8.4,8.82,2024-12-22T15:00:00Z,2024-12-22T15:30:00Z,
10.08,10.584,2024-12-22T15:30:00Z,2024-12-22T16:00:00Z,
22.93,24.0765,2024-12-22T16:00:00Z,2024-12-22T16:30:00Z,
29.77,31.2585,2024-12-22T16:30:00Z,2024-12-22T17:00:00Z,
30.22,31.731,2024-12-22T17:00:00Z,2024-12-22T17:30:00Z,
27.84,29.232,2024-12-22T17:30:00Z,2024-12-22T18:00:00Z,
27.84,29.232,2024-12-22T18:00:00Z,2024-12-22T18:30:00Z,
23.71,24.8955,2024-12-22T18:30:00Z,2024-12-22T19:00:00Z,
14.28,14.994,2024-12-22T19:00:00Z,2024-12-22T19:30:00Z,
10.5,11.025,2024-12-22T19:30:00Z,2024-12-22T20:00:00Z,
14.28,14.994,2024-12-22T20:00:00Z,2024-12-22T20:30:00Z,
9.24,9.702,2024-12-22T20:30:00Z,2024-12-22T21:00:00Z,
12.33,12.9465,2024-12-22T21:00:00Z,2024-12-22T21:30:00Z,
6.57,6.8985,2024-12-22T21:30:00Z,2024-12-22T22:00:00Z,
7.56,7.938,2024-12-22T22:00:00Z,2024-12-22T22:30:00Z,
4.2,4.41,2024-12-22T22:30:00Z,2024-12-22T23:00:00Z,
10.08,10.584,2024-12-22T23:00:00Z,2024-12-22T23:30:00Z,
5.04,5.292,2024-12-22T23:30:00Z,2024-12-23T00:00:00Z,
1.89,1.9845,2024-12-23T00:00:00Z,2024-12-23T00:30:00Z,
8.4,8.82,2024-12-23T00:30:00Z,2024-12-23T01:00:00Z,
4.2,4.41,2024-12-23T01:00:00Z,2024-12-23T01:30:00Z,
2.69,2.8245,2024-12-23T01:30:00Z,2024-12-23T02:00:00Z,
5.33,5.5965,2024-12-23T02:00:00Z,2024-12-23T02:30:00Z,
5.04,5.292,2024-12-23T02:30:00Z,2024-12-23T03:00:00Z,
0.63,0.6615,2024-12-23T03:00:00Z,2024-12-23T03:30:00Z,
0.0,0.0,2024-12-23T03:30:00Z,2024-12-23T04:00:00Z,
1.08,1.134,2024-12-23T04:00:00Z,2024-12-23T04:30:00Z,
1.78,1.869,2024-12-23T04:30:00Z,2024-12-23T05:00:00Z,
1.89,1.9845,2024-12-23T05:00:00Z,2024-12-23T05:30:00Z,
6.28,6.594,2024-12-23T05:30:00Z,2024-12-23T06:00:00Z,
5.48,5.754,2024-12-23T06:00:00Z,2024-12-23T06:30:00Z,
14.28,14.994,2024-12-23T06:30:00Z,2024-12-23T07:00:00Z,
17.12,17.976,2024-12-23T07:00:00Z,2024-12-23T07:30:00Z,
21.0,22.05,2024-12-23T07:30:00Z,2024-12-23T08:00:00Z,
20.29,21.3045,2024-12-23T08:00:00Z,2024-12-23T08:30:00Z,
20.27,21.2835,2024-12-23T08:30:00Z,2024-12-23T09:00:00Z,
20.58,21.609,2024-12-23T09:00:00Z,2024-12-23T09:30:00Z,
20.52,21.546,2024-12-23T09:30:00Z,2024-12-23T10:00:00Z,
20.06,21.063,2024-12-23T10:00:00Z,2024-12-23T10:30:00Z,
19.95,20.9475,2024-12-23T10:30:00Z,2024-12-23T11:00:00Z,
20.16,21.168,2024-12-23T11:00:00Z,2024-12-23T11:30:00Z,
19.95,20.9475,2024-12-23T11:30:00Z,2024-12-23T12:00:00Z,
19.95,20.9475,2024-12-23T12:00:00Z,2024-12-23T12:30:00Z,
19.99,20.9895,2024-12-23T12:30:00Z,2024-12-23T13:00:00Z,
19.95,20.9475,2024-12-23T13:00:00Z,2024-12-23T13:30:00Z,
18.9,19.845,2024-12-23T13:30:00Z,2024-12-23T14:00:00Z,
17.22,18.081,2024-12-23T14:00:00Z,2024-12-23T14:30:00Z,
18.18,19.089,2024-12-23T14:30:00Z,2024-12-23T15:00:00Z,
17.81,18.7005,2024-12-23T15:00:00Z,2024-12-23T15:30:00Z,
21.25,22.3125,2024-12-23T15:30:00Z,2024-12-23T16:00:00Z,
34.15,35.8575,2024-12-23T16:00:00Z,2024-12-23T16:30:00Z,
37.78,39.669,2024-12-23T16:30:00Z,2024-12-23T17:00:00Z,
37.55,39.4275,2024-12-23T17:00:00Z,2024-12-23T17:30:00Z,
37.57,39.4485,2024-12-23T17:30:00Z,2024-12-23T18:00:00Z,
37.73,39.6165,2024-12-23T18:00:00Z,2024-12-23T18:30:00Z,
35.89,37.6845,2024-12-23T18:30:00Z,2024-12-23T19:00:00Z,
22.27,23.3835,2024-12-23T19:00:00Z,2024-12-23T19:30:00Z,
21.78,22.869,2024-12-23T19:30:00Z,2024-12-23T20:00:00Z,
21.0,22.05,2024-12-23T20:00:00Z,2024-12-23T20:30:00Z,
18.9,19.845,2024-12-23T20:30:00Z,2024-12-23T21:00:00Z,
19.8,20.79,2024-12-23T21:00:00Z,2024-12-23T21:30:00Z,
18.67,19.6035,2024-12-23T21:30:00Z,2024-12-23T22:00:00Z,
18.48,19.404,2024-12-23T22:00:00Z,2024-12-23T22:30:00Z,
16.99,17.8395,2024-12-23T22:30:00Z,2024-12-23T23:00:00Z,
16.8,17.64,2024-12-23T23:00:00Z,2024-12-23T23:30:00Z,
14.05,14.7525,2024-12-23T23:30:00Z,2024-12-24T00:00:00Z,
11.11,11.6655,2024-12-24T00:00:00Z,2024-12-24T00:30:00Z,
15.25,16.0125,2024-12-24T00:30:00Z,2024-12-24T01:00:00Z,
14.34,15.057,2024-12-24T01:00:00Z,2024-12-24T01:30:00Z,
10.92,11.466,2024-12-24T01:30:00Z,2024-12-24T02:00:00Z,
13.25,13.9125,2024-12-24T02:00:00Z,2024-12-24T02:30:00Z,
11.95,12.5475,2024-12-24T02:30:00Z,2024-12-24T03:00:00Z,
15.48,16.254,2024-12-24T03:00:00Z,2024-12-24T03:30:00Z,
12.1,12.705,2024-12-24T03:30:00Z,2024-12-24T04:00:00Z,
12.94,13.587,2024-12-24T04:00:00Z,2024-12-24T04:30:00Z,
12.6,13.23,2024-12-24T04:30:00Z,2024-12-24T05:00:00Z,
13.44,14.112,2024-12-24T05:00:00Z,2024-12-24T05:30:00Z,
14.28,14.994,2024-12-24T05:30:00Z,2024-12-24T06:00:00Z,
16.93,17.7765,2024-12-24T06:00:00Z,2024-12-24T06:30:00Z,
19.83,20.8215,2024-12-24T06:30:00Z,2024-12-24T07:00:00Z,
16.59,17.4195,2024-12-24T07:00:00Z,2024-12-24T07:30:00Z,
20.86,21.903,2024-12-24T07:30:00Z,2024-12-24T08:00:00Z,
18.88,19.824,2024-12-24T08:00:00Z,2024-12-24T08:30:00Z,
21.84,22.932,2024-12-24T08:30:00Z,2024-12-24T09:00:00Z,
19.74,20.727,2024-12-24T09:00:00Z,2024-12-24T09:30:00Z,
21.0,22.05,2024-12-24T09:30:00Z,2024-12-24T10:00:00Z,
21.0,22.05,2024-12-24T10:00:00Z,2024-12-24T10:30:00Z,
20.79,21.8295,2024-12-24T10:30:00Z,2024-12-24T11:00:00Z,
20.33,21.3465,2024-12-24T11:00:00Z,2024-12-24T11:30:00Z,
19.57,20.5485,2024-12-24T11:30:00Z,2024-12-24T12:00:00Z,
18.95,19.8975,2024-12-24T12:00:00Z,2024-12-24T12:30:00Z,
20.85,21.8925,2024-12-24T12:30:00Z,2024-12-24T13:00:00Z,
19.71,20.6955,2024-12-24T13:00:00Z,2024-12-24T13:30:00Z,
18.9,19.845,2024-12-24T13:30:00Z,2024-12-24T14:00:00Z,
20.16,21.168,2024-12-24T14:00:00Z,2024-12-24T14:30:00Z,
19.53,20.5065,2024-12-24T14:30:00Z,2024-12-24T15:00:00Z,
20.42,21.441,2024-12-24T15:00:00Z,2024-12-24T15:30:00Z,
22.64,23.772,2024-12-24T15:30:00Z,2024-12-24T16:00:00Z,
34.67,36.4035,2024-12-24T16:00:00Z,2024-12-24T16:30:00Z,
36.52,38.346,2024-12-24T16:30:00Z,2024-12-24T17:00:00Z,
34.67,36.4035,2024-12-24T17:00:00Z,2024-12-24T17:30:00Z,
34.5,36.225,2024-12-24T17:30:00Z,2024-12-24T18:00:00Z,
34.0,35.7,2024-12-24T18:00:00Z,2024-12-24T18:30:00Z,
32.81,34.4505,2024-12-24T18:30:00Z,2024-12-24T19:00:00Z,
20.37,21.3885,2024-12-24T19:00:00Z,2024-12-24T19:30:00Z,
19.82,20.811,2024-12-24T19:30:00Z,2024-12-24T20:00:00Z,
19.49,20.4645,2024-12-24T20:00:00Z,2024-12-24T20:30:00Z,
17.85,18.7425,2024-12-24T20:30:00Z,2024-12-24T21:00:00Z,
20.39,21.4095,2024-12-24T21:00:00Z,2024-12-24T21:30:00Z,
17.64,18.522,2024-12-24T21:30:00Z,2024-12-24T22:00:00Z,
17.32,18.186,2024-12-24T22:00:00Z,2024-12-24T22:30:00Z,
10.08,10.584,2024-12-24T22:30:00Z,2024-12-24T23:00:00Z,
21.0,22.05,2024-12-24T23:00:00Z,2024-12-24T23:30:00Z,
17.01,17.8605,2024-12-24T23:30:00Z,2024-12-25T00:00:00Z,
14.93,15.6765,2024-12-25T00:00:00Z,2024-12-25T00:30:00Z,
16.8,17.64,2024-12-25T00:30:00Z,2024-12-25T01:00:00Z,
15.79,16.5795,2024-12-25T01:00:00Z,2024-12-25T01:30:00Z,
12.93,13.5765,2024-12-25T01:30:00Z,2024-12-25T02:00:00Z,
14.18,14.889,2024-12-25T02:00:00Z,2024-12-25T02:30:00Z,
12.28,12.894,2024-12-25T02:30:00Z,2024-12-25T03:00:00Z,
15.12,15.876,2024-12-25T03:00:00Z,2024-12-25T03:30:00Z,
12.13,12.7365,2024-12-25T03:30:00Z,2024-12-25T04:00:00Z,
12.81,13.4505,2024-12-25T04:00:00Z,2024-12-25T04:30:00Z,
12.39,13.0095,2024-12-25T04:30:00Z,2024-12-25T05:00:00Z,
12.38,12.999,2024-12-25T05:00:00Z,2024-12-25T05:30:00Z,
12.28,12.894,2024-12-25T05:30:00Z,2024-12-25T06:00:00Z,
12.7,13.335,2024-12-25T06:00:00Z,2024-12-25T06:30:00Z,
18.27,19.1835,2024-12-25T06:30:00Z,2024-12-25T07:00:00Z,
15.6,16.38,2024-12-25T07:00:00Z,2024-12-25T07:30:00Z,
20.98,22.029,2024-12-25T07:30:00Z,2024-12-25T08:00:00Z,
16.78,17.619,2024-12-25T08:00:00Z,2024-12-25T08:30:00Z,
20.79,21.8295,2024-12-25T08:30:00Z,2024-12-25T09:00:00Z,
18.9,19.845,2024-12-25T09:00:00Z,2024-12-25T09:30:00Z,
19.28,20.244,2024-12-25T09:30:00Z,2024-12-25T10:00:00Z,
18.73,19.6665,2024-12-25T10:00:00Z,2024-12-25T10:30:00Z,
19.66,20.643,2024-12-25T10:30:00Z,2024-12-25T11:00:00Z,
18.48,19.404,2024-12-25T11:00:00Z,2024-12-25T11:30:00Z,
21.09,22.1445,2024-12-25T11:30:00Z,2024-12-25T12:00:00Z,
21.44,22.512,2024-12-25T12:00:00Z,2024-12-25T12:30:00Z,
22.05,23.1525,2024-12-25T12:30:00Z,2024-12-25T13:00:00Z,
22.47,23.5935,2024-12-25T13:00:00Z,2024-12-25T13:30:00Z,
22.26,23.373,2024-12-25T13:30:00Z,2024-12-25T14:00:00Z,
21.52,22.596,2024-12-25T14:00:00Z,2024-12-25T14:30:00Z,
20.77,21.8085,2024-12-25T14:30:00Z,2024-12-25T15:00:00Z,
21.02,22.071,2024-12-25T15:00:00Z,2024-12-25T15:30:00Z,
20.62,21.651,2024-12-25T15:30:00Z,2024-12-25T16:00:00Z,
35.09,36.8445,2024-12-25T16:00:00Z,2024-12-25T16:30:00Z,
33.16,34.818,2024-12-25T16:30:00Z,2024-12-25T17:00:00Z,
35.05,36.8025,2024-12-25T17:00:00Z,2024-12-25T17:30:00Z,
33.58,35.259,2024-12-25T17:30:00Z,2024-12-25T18:00:00Z,
34.67,36.4035,2024-12-25T18:00:00Z,2024-12-25T18:30:00Z,
34.19,35.8995,2024-12-25T18:30:00Z,2024-12-25T19:00:00Z,
20.73,21.7665,2024-12-25T19:00:00Z,2024-12-25T19:30:00Z,
20.37,21.3885,2024-12-25T19:30:00Z,2024-12-25T20:00:00Z,
19.29,20.2545,2024-12-25T20:00:00Z,2024-12-25T20:30:00Z,
19.22,20.181,2024-12-25T20:30:00Z,2024-12-25T21:00:00Z,
20.16,21.168,2024-12-25T21:00:00Z,2024-12-25T21:30:00Z,
18.57,19.4985,2024-12-25T21:30:00Z,2024-12-25T22:00:00Z,
19.74,20.727,2024-12-25T22:00:00Z,2024-12-25T22:30:00Z,
19.49,20.4645,2024-12-25T22:30:00Z,2024-12-25T23:00:00Z,
22.47,23.5935,2024-12-25T23:00:00Z,2024-12-25T23:30:00Z,
19.82,20.811,2024-12-25T23:30:00Z,2024-12-26T00:00:00Z,
19.95,20.9475,2024-12-26T00:00:00Z,2024-12-26T00:30:00Z,
21.0,22.05,2024-12-26T00:30:00Z,2024-12-26T01:00:00Z,
20.66,21.693,2024-12-26T01:00:00Z,2024-12-26T01:30:00Z,
19.59,20.5695,2024-12-26T01:30:00Z,2024-12-26T02:00:00Z,
20.32,21.336,2024-12-26T02:00:00Z,2024-12-26T02:30:00Z,
18.66,19.593,2024-12-26T02:30:00Z,2024-12-26T03:00:00Z,
18.06,18.963,2024-12-26T03:00:00Z,2024-12-26T03:30:00Z,
17.47,18.3435,2024-12-26T03:30:00Z,2024-12-26T04:00:00Z,
18.75,19.6875,2024-12-26T04:00:00Z,2024-12-26T04:30:00Z,
18.58,19.509,2024-12-26T04:30:00Z,2024-12-26T05:00:00Z,
20.18,21.189,2024-12-26T05:00:00Z,2024-12-26T05:30:00Z,
17.85,18.7425,2024-12-26T05:30:00Z,2024-12-26T06:00:00Z,
19.73,20.7165,2024-12-26T06:00:00Z,2024-12-26T06:30:00Z,
18.46,19.383,2024-12-26T06:30:00Z,2024-12-26T07:00:00Z,
20.2,21.21,2024-12-26T07:00:00Z,2024-12-26T07:30:00Z,
21.5,22.575,2024-12-26T07:30:00Z,2024-12-26T08:00:00Z,
19.51,20.4855,2024-12-26T08:00:00Z,2024-12-26T08:30:00Z,
23.35,24.5175,2024-12-26T08:30:00Z,2024-12-26T09:00:00Z,
17.85,18.7425,2024-12-26T09:00:00Z,2024-12-26T09:30:00Z,
20.79,21.8295,2024-12-26T09:30:00Z,2024-12-26T10:00:00Z,
20.16,21.168,2024-12-26T10:00:00Z,2024-12-26T10:30:00Z,
19.95,20.9475,2024-12-26T10:30:00Z,2024-12-26T11:00:00Z,
